order_id,order_date,customer_id,region,channel,manager,category,product,quantity,discount,revenue,cost,rating,feedback_reason,response_time_hours,is_return
11019,2026-02-05,C01118,Новосибирск,почта,Новиков П.К.,Насосы,Насос Н-45,1,0.03,64833,48426,4,нет проблемы,15,0
11020,2026-02-05,C01560,Казань,телефон,Ким В.В.,Клапаны,Клапан V-12,1,0,35754,26240,5,нет проблемы,9,0
11021,2026-02-05,C00543,Москва,почта,Морозов Д.А.,Контроллеры,Контроллер C-9,2,0.07,115909,78256,5,нет проблемы,15,0
11022,2026-02-05,C00095,Санкт-Петербург,почта,Алексеева Ю.С.,Электродвигатели,Электродвигатель E-55,1,0.07,117093,84217,4,нет проблемы,19,0
11023,2026-02-06,C00289,Москва,сайт,Сидорова Н.К.,Электродвигатели,Электродвигатель E-55,1,0.03,115776,84151,3,срок поставки,16,0
11024,2026-02-06,C00376,Новосибирск,повторная продажа,Иванова А.А.,Редукторы,Редуктор R-8,2,0.05,180815,137472,4,документы,21,0
11025,2026-02-06,C00763,Москва,телефон,Смирнов Р.О.,Датчики,Датчик D-17,2,0.07,33421,21438,5,нет проблемы,21,0
11026,2026-02-06,C00776,Новосибирск,телефон,Новиков П.К.,Насосы,Насос Н-45,1,0.03,69924,51672,5,нет проблемы,18,0
11027,2026-02-06,C01170,Москва,телефон,Ким В.В.,Компрессоры,Компрессор А-120,3,0.03,399159,290094,4,нет проблемы,7,0
11028,2026-02-06,C01827,Екатеринбург,повторная продажа,Иванова А.А.,Датчики,Датчик D-17,1,0.05,16960,10567,3,цена,25,1
11029,2026-02-06,C01307,Москва,телефон,Смирнов Р.О.,Клапаны,Клапан V-12,2,0.05,74488,53279,4,нет проблемы,7,0
11030,2026-02-06,C01329,Санкт-Петербург,повторная продажа,Зайцева В.Л.,Датчики,Датчик D-17,1,0.07,16691,11098,4,качество консультации,27,0
11031,2026-02-06,C00572,Санкт-Петербург,повторная продажа,Алексеева Ю.С.,Электродвигатели,Электродвигатель E-55,3,0.07,326700,235911,5,нет проблемы,10,0
11032,2026-02-06,C00889,Казань,повторная продажа,Петров М.С.,Насосы,Насос Н-45,1,0,71244,55276,5,нет проблемы,17,0
11033,2026-02-06,C02045,Москва,почта,Волкова Н.П.,Компрессоры,Компрессор А-120,1,0.07,132524,94115,4,нет проблемы,20,0
11034,2026-02-06,C00964,Санкт-Петербург,повторная продажа,Егорова Т.С.,Датчики,Датчик D-17,2,0.05,37745,23339,4,нет проблемы,10,0
11035,2026-02-06,C00531,Санкт-Петербург,повторная продажа,Егорова Т.С.,Клапаны,Клапан V-12,1,0.05,36859,25872,4,нет проблемы,6,0
11036,2026-02-06,C01281,Екатеринбург,телефон,Федорова М.А.,Насосы,Насос Н-45,3,0.05,207344,157306,3,комплектация,29,0
11037,2026-02-06,C00938,Екатеринбург,повторная продажа,Новиков П.К.,Клапаны,Клапан V-12,1,0.1,35807,25778,5,нет проблемы,8,0
11038,2026-02-06,C01318,Екатеринбург,сайт,Петров М.С.,Редукторы,Редуктор R-8,1,0.07,89918,69297,4,нет проблемы,11,0
11039,2026-02-06,C00013,Новосибирск,почта,Морозов Д.А.,Редукторы,Редуктор R-8,3,0.05,241379,186942,3,документы,28,0
11040,2026-02-06,C00771,Казань,телефон,Зайцева В.Л.,Датчики,Датчик D-17,2,0.05,35063,22114,5,нет проблемы,16,0
11041,2026-02-06,C00591,Екатеринбург,сайт,Орлова Е.И.,Редукторы,Редуктор R-8,2,0.03,177203,138254,3,документы,14,0
11042,2026-02-06,C01820,Екатеринбург,телефон,Алексеева Ю.С.,Компрессоры,Компрессор А-120,1,0.07,140800,104846,4,нет проблемы,11,0
11043,2026-02-06,C01292,Санкт-Петербург,повторная продажа,Громов А.Н.,Насосы,Насос Н-45,1,0.1,64316,47796,4,неполное описание,33,0
11044,2026-02-06,C02096,Казань,почта,Иванова А.А.,Электродвигатели,Электродвигатель E-55,2,0.07,208172,155224,4,нет проблемы,11,0
11045,2026-02-06,C01463,Санкт-Петербург,телефон,Морозов Д.А.,Электродвигатели,Электродвигатель E-55,3,0.03,324236,240303,5,нет проблемы,16,0
11046,2026-02-06,C01069,Москва,почта,Ким В.В.,Компрессоры,Компрессор А-120,1,0,145572,105844,4,срок поставки,22,1
11047,2026-02-06,C00564,Казань,телефон,Егорова Т.С.,Насосы,Насос Н-45,1,0.03,69601,51303,5,нет проблемы,6,0
11048,2026-02-06,C00820,Казань,почта,Кузнецов И.В.,Насосы,Насос Н-45,1,0.1,67553,51314,4,нет проблемы,9,0
11049,2026-02-06,C00031,Санкт-Петербург,сайт,Зайцева В.Л.,Компрессоры,Компрессор А-120,1,0,146892,104793,5,нет проблемы,12,0
11050,2026-02-06,C01067,Москва,телефон,Волкова Н.П.,Фильтры,Фильтр F-30,1,0.07,22864,15435,4,нет проблемы,13,0
11051,2026-02-06,C01224,Москва,сайт,Громов А.Н.,Компрессоры,Компрессор А-120,2,0.1,272275,192016,5,цена,24,0
11052,2026-02-06,C02094,Казань,сайт,Иванова А.А.,Фильтры,Фильтр F-30,1,0.07,22455,15635,5,нет проблемы,7,0
11053,2026-02-06,C00677,Москва,сайт,Зайцева В.Л.,Насосы,Насос Н-45,1,0.07,71746,54127,5,нет проблемы,9,0
11054,2026-02-06,C01563,Москва,почта,Новиков П.К.,Редукторы,Редуктор R-8,4,0.03,329221,250327,3,срок поставки,21,0
11055,2026-02-06,C01219,Москва,сайт,Алексеева Ю.С.,Редукторы,Редуктор R-8,1,0.03,94921,75186,4,нет проблемы,15,0
11056,2026-02-06,C01952,Москва,сайт,Сидорова Н.К.,Компрессоры,Компрессор А-120,1,0.03,132105,96018,5,нет проблемы,2,0
11057,2026-02-09,C00883,Санкт-Петербург,телефон,Петров М.С.,Компрессоры,Компрессор А-120,3,0.1,377289,262641,5,нет проблемы,12,0
11058,2026-02-09,C01154,Москва,почта,Новиков П.К.,Датчики,Датчик D-17,1,0.07,16963,11257,5,нет проблемы,18,0
11059,2026-02-09,C02002,Москва,повторная продажа,Алексеева Ю.С.,Редукторы,Редуктор R-8,1,0.03,84524,65708,4,комплектация,20,0
11060,2026-02-09,C00597,Москва,повторная продажа,Морозов Д.А.,Насосы,Насос Н-45,1,0.1,63424,49219,4,нет проблемы,16,0
11061,2026-02-09,C00355,Москва,почта,Кузнецов И.В.,Электродвигатели,Электродвигатель E-55,1,0.07,118229,89069,4,комплектация,30,0
11062,2026-02-09,C00654,Новосибирск,сайт,Громов А.Н.,Насосы,Насос Н-45,2,0.07,139356,108431,1,качество консультации,16,0
11063,2026-02-09,C00675,Екатеринбург,сайт,Новиков П.К.,Электродвигатели,Электродвигатель E-55,1,0.07,102396,75358,4,цена,13,0
11064,2026-02-09,C01672,Москва,телефон,Новиков П.К.,Насосы,Насос Н-45,1,0.05,68930,52024,4,нет проблемы,13,0
11065,2026-02-09,C00296,Казань,сайт,Новиков П.К.,Электродвигатели,Электродвигатель E-55,1,0.03,118419,89958,5,нет проблемы,5,0
11066,2026-02-09,C01854,Санкт-Петербург,сайт,Петров М.С.,Клапаны,Клапан V-12,3,0.1,104869,76824,3,комплектация,17,1
11067,2026-02-09,C02013,Санкт-Петербург,почта,Иванова А.А.,Датчики,Датчик D-17,2,0.05,34267,21716,4,нет проблемы,7,0
11068,2026-02-09,C00112,Москва,почта,Волкова Н.П.,Редукторы,Редуктор R-8,1,0.07,88054,69869,4,нет проблемы,16,0
11069,2026-02-09,C01382,Новосибирск,почта,Ким В.В.,Компрессоры,Компрессор А-120,1,0.1,121981,86273,4,нет проблемы,18,0
11070,2026-02-09,C00743,Москва,почта,Смирнов Р.О.,Фильтры,Фильтр F-30,1,0.07,23083,15824,4,комплектация,33,1
11071,2026-02-09,C00164,Екатеринбург,почта,Орлова Е.И.,Насосы,Насос Н-45,1,0,69156,51236,5,нет проблемы,19,0
11072,2026-02-09,C00916,Екатеринбург,почта,Морозов Д.А.,Фильтры,Фильтр F-30,4,0,98993,68237,4,документы,15,0
11073,2026-02-09,C02033,Санкт-Петербург,почта,Морозов Д.А.,Контроллеры,Контроллер C-9,2,0,119839,76931,5,нет проблемы,19,0
11074,2026-02-09,C00275,Екатеринбург,почта,Петров М.С.,Электродвигатели,Электродвигатель E-55,3,0.05,343555,247468,4,нет проблемы,25,0
11075,2026-02-09,C00766,Казань,повторная продажа,Федорова М.А.,Компрессоры,Компрессор А-120,1,0.1,139254,103094,5,нет проблемы,11,0
11076,2026-02-09,C01601,Казань,телефон,Иванова А.А.,Насосы,Насос Н-45,1,0.07,62319,48266,3,срок поставки,15,0
11077,2026-02-09,C00875,Москва,почта,Ким В.В.,Датчики,Датчик D-17,1,0.05,17815,10964,5,нет проблемы,27,0
11078,2026-02-09,C00596,Москва,почта,Громов А.Н.,Фильтры,Фильтр F-30,1,0.1,23899,16539,5,нет проблемы,23,0
11079,2026-02-09,C01665,Новосибирск,почта,Иванова А.А.,Электродвигатели,Электродвигатель E-55,1,0.03,109827,82663,4,нет проблемы,20,0
11080,2026-02-09,C00522,Москва,сайт,Смирнов Р.О.,Электродвигатели,Электродвигатель E-55,1,0.03,117603,89559,4,нет проблемы,5,0
11081,2026-02-09,C01710,Новосибирск,телефон,Петров М.С.,Фильтры,Фильтр F-30,2,0.03,48352,33414,5,нет проблемы,12,0
11082,2026-02-09,C01244,Екатеринбург,телефон,Громов А.Н.,Редукторы,Редуктор R-8,2,0,178200,138045,5,нет проблемы,1,0
11083,2026-02-09,C00563,Москва,сайт,Смирнов Р.О.,Редукторы,Редуктор R-8,3,0.1,245219,194427,4,нет проблемы,7,0
11084,2026-02-09,C00934,Новосибирск,телефон,Морозов Д.А.,Насосы,Насос Н-45,1,0.1,66162,49461,5,нет проблемы,13,0
11085,2026-02-09,C00772,Москва,сайт,Алексеева Ю.С.,Клапаны,Клапан V-12,1,0.05,34320,24084,4,нет проблемы,15,0
