order_id,order_date,customer_id,region,channel,manager,category,product,quantity,discount,revenue,cost,rating,feedback_reason,response_time_hours,is_return,month,profit,margin_pct,has_problem,rating_group,nps_group
10480,2026-01-16,C00603,Екатеринбург,сайт,Алексеева Ю.С.,Насосы,Насос Н-45,4,0.05,280045,209971,5,нет проблемы,8,0,2026-01,70074,0.25,False,высокая,promoter
10481,2026-01-16,C00903,Санкт-Петербург,повторная продажа,Смирнов Р.О.,Редукторы,Редуктор R-8,2,0.07,180097,137228,4,нет проблемы,13,0,2026-01,42869,0.238,False,средняя,passive
10482,2026-01-19,C01616,Казань,сайт,Ким В.В.,Компрессоры,Компрессор А-120,2,0.03,293960,215576,4,срок поставки,10,0,2026-01,78384,0.267,True,средняя,passive
10483,2026-01-19,C01413,Санкт-Петербург,телефон,Морозов Д.А.,Редукторы,Редуктор R-8,1,0.05,85033,67243,5,нет проблемы,10,0,2026-01,17790,0.209,False,высокая,promoter
10484,2026-01-19,C01697,Казань,почта,Сидорова Н.К.,Насосы,Насос Н-45,1,0.07,69547,52562,5,нет проблемы,25,0,2026-01,16985,0.244,False,высокая,promoter
10485,2026-01-19,C01120,Москва,почта,Волкова Н.П.,Контроллеры,Контроллер C-9,1,0.1,62084,39628,5,нет проблемы,18,0,2026-01,22456,0.362,False,высокая,promoter
10486,2026-01-19,C02024,Казань,почта,Егорова Т.С.,Компрессоры,Компрессор А-120,3,0.03,400751,286171,5,нет проблемы,19,0,2026-01,114580,0.286,False,высокая,promoter
10487,2026-01-19,C01709,Екатеринбург,сайт,Сидорова Н.К.,Электродвигатели,Электродвигатель E-55,1,0.05,120279,91016,4,нет проблемы,3,0,2026-01,29263,0.243,False,средняя,passive
10488,2026-01-19,C01787,Москва,телефон,Громов А.Н.,Редукторы,Редуктор R-8,1,0.05,86353,69387,4,нет проблемы,13,0,2026-01,16966,0.196,False,средняя,passive
10489,2026-01-19,C01310,Новосибирск,телефон,Смирнов Р.О.,Насосы,Насос Н-45,3,0.05,205611,157038,5,нет проблемы,11,0,2026-01,48573,0.236,False,высокая,promoter
10490,2026-01-19,C00751,Москва,сайт,Алексеева Ю.С.,Контроллеры,Контроллер C-9,1,0.07,60817,41523,3,неполное описание,17,0,2026-01,19294,0.317,True,низкая,detractor
10491,2026-01-19,C00589,Казань,телефон,Иванова А.А.,Компрессоры,Компрессор А-120,3,0.05,398138,290600,4,нет проблемы,9,0,2026-01,107538,0.27,False,средняя,passive
10492,2026-01-19,C00313,Екатеринбург,сайт,Петров М.С.,Компрессоры,Компрессор А-120,1,0.03,131702,92550,4,срок поставки,12,0,2026-01,39152,0.297,True,средняя,passive
10493,2026-01-19,C00706,Санкт-Петербург,повторная продажа,Новиков П.К.,Электродвигатели,Электродвигатель E-55,1,0.05,105625,77855,3,нет проблемы,8,0,2026-01,27770,0.263,False,низкая,detractor
10494,2026-01-19,C01984,Москва,телефон,Алексеева Ю.С.,Насосы,Насос Н-45,1,0.03,71941,53982,2,неполное описание,19,1,2026-01,17959,0.25,True,низкая,detractor
10495,2026-01-19,C00396,Москва,сайт,Алексеева Ю.С.,Датчики,Датчик D-17,2,0.1,30951,19218,5,нет проблемы,12,0,2026-01,11733,0.379,False,высокая,promoter
10496,2026-01-19,C01443,Казань,телефон,Сидорова Н.К.,Компрессоры,Компрессор А-120,1,0.05,127374,89451,4,нет проблемы,15,0,2026-01,37923,0.298,False,средняя,passive
10497,2026-01-19,C00405,Казань,телефон,Зайцева В.Л.,Контроллеры,Контроллер C-9,1,0.0,59894,39764,3,совместимость,16,0,2026-01,20130,0.336,True,низкая,detractor
10498,2026-01-19,C01288,Екатеринбург,почта,Петров М.С.,Насосы,Насос Н-45,1,0.1,61535,47300,4,доставка,31,0,2026-01,14235,0.231,True,средняя,passive
10499,2026-01-19,C01669,Санкт-Петербург,почта,Орлова Е.И.,Редукторы,Редуктор R-8,1,0.05,87240,66043,3,срок поставки,40,0,2026-01,21197,0.243,True,низкая,detractor
10500,2026-01-19,C01618,Новосибирск,почта,Волкова Н.П.,Клапаны,Клапан V-12,3,0.07,113468,79810,3,комплектация,23,1,2026-01,33658,0.297,True,низкая,detractor
10501,2026-01-19,C00503,Екатеринбург,повторная продажа,Ким В.В.,Фильтры,Фильтр F-30,3,0.03,70390,50241,3,нет проблемы,3,0,2026-01,20149,0.286,False,низкая,detractor
10502,2026-01-19,C01657,Москва,телефон,Смирнов Р.О.,Контроллеры,Контроллер C-9,2,0.1,116926,78669,5,нет проблемы,8,0,2026-01,38257,0.327,False,высокая,promoter
10503,2026-01-19,C01568,Санкт-Петербург,сайт,Кузнецов И.В.,Редукторы,Редуктор R-8,1,0.07,84593,66525,4,срок поставки,13,0,2026-01,18068,0.214,True,средняя,passive
10504,2026-01-19,C02040,Казань,сайт,Смирнов Р.О.,Фильтры,Фильтр F-30,1,0.0,26670,18428,4,нет проблемы,10,0,2026-01,8242,0.309,False,средняя,passive
10505,2026-01-19,C01542,Екатеринбург,почта,Смирнов Р.О.,Редукторы,Редуктор R-8,1,0.0,97589,73833,5,нет проблемы,16,0,2026-01,23756,0.243,False,высокая,promoter
10506,2026-01-19,C00449,Казань,сайт,Кузнецов И.В.,Редукторы,Редуктор R-8,3,0.05,275313,210120,4,нет проблемы,13,0,2026-01,65193,0.237,False,средняя,passive
10507,2026-01-19,C01166,Екатеринбург,телефон,Морозов Д.А.,Фильтры,Фильтр F-30,2,0.07,48841,32860,2,доставка,21,0,2026-01,15981,0.327,True,низкая,detractor
10508,2026-01-19,C01015,Москва,почта,Ким В.В.,Компрессоры,Компрессор А-120,1,0.1,120621,89207,3,срок поставки,26,0,2026-01,31414,0.26,True,низкая,detractor
10509,2026-01-19,C01726,Новосибирск,почта,Орлова Е.И.,Фильтры,Фильтр F-30,1,0.05,23176,15608,5,нет проблемы,21,0,2026-01,7568,0.327,False,высокая,promoter
10510,2026-01-19,C02035,Москва,почта,Егорова Т.С.,Компрессоры,Компрессор А-120,1,0.1,128209,92775,5,нет проблемы,22,0,2026-01,35434,0.276,False,высокая,promoter
10511,2026-01-19,C00877,Москва,телефон,Орлова Е.И.,Электродвигатели,Электродвигатель E-55,1,0.07,104503,78039,5,нет проблемы,13,0,2026-01,26464,0.253,False,высокая,promoter
10512,2026-01-19,C00276,Казань,сайт,Кузнецов И.В.,Насосы,Насос Н-45,2,0.1,134636,99576,5,нет проблемы,12,0,2026-01,35060,0.26,False,высокая,promoter
10513,2026-01-19,C01857,Москва,почта,Федорова М.А.,Электродвигатели,Электродвигатель E-55,2,0.05,224366,163786,4,нет проблемы,21,0,2026-01,60580,0.27,False,средняя,passive
10514,2026-01-19,C01777,Москва,сайт,Зайцева В.Л.,Электродвигатели,Электродвигатель E-55,2,0.03,231734,168157,5,нет проблемы,5,0,2026-01,63577,0.274,False,высокая,promoter
10515,2026-01-19,C00264,Казань,телефон,Федорова М.А.,Редукторы,Редуктор R-8,1,0.03,84603,67032,5,нет проблемы,6,0,2026-01,17571,0.208,False,высокая,promoter
10516,2026-01-19,C01787,Екатеринбург,почта,Волкова Н.П.,Насосы,Насос Н-45,2,0.05,140889,105216,5,качество консультации,36,0,2026-01,35673,0.253,True,высокая,promoter
10517,2026-01-19,C01991,Москва,сайт,Алексеева Ю.С.,Фильтры,Фильтр F-30,1,0.05,25844,17545,5,нет проблемы,9,0,2026-01,8299,0.321,False,высокая,promoter
10518,2026-01-19,C00576,Москва,повторная продажа,Ким В.В.,Компрессоры,Компрессор А-120,2,0.0,308586,220747,4,нет проблемы,8,0,2026-01,87839,0.285,False,средняя,passive
10519,2026-01-20,C01598,Москва,почта,Алексеева Ю.С.,Редукторы,Редуктор R-8,2,0.1,175585,140745,3,совместимость,34,0,2026-01,34840,0.198,True,низкая,detractor
10520,2026-01-20,C01535,Санкт-Петербург,сайт,Новиков П.К.,Электродвигатели,Электродвигатель E-55,1,0.03,109224,79594,5,нет проблемы,8,0,2026-01,29630,0.271,False,высокая,promoter
10521,2026-01-20,C00087,Санкт-Петербург,сайт,Федорова М.А.,Клапаны,Клапан V-12,2,0.05,76583,56047,4,нет проблемы,2,0,2026-01,20536,0.268,False,средняя,passive
10522,2026-01-20,C01487,Екатеринбург,телефон,Зайцева В.Л.,Клапаны,Клапан V-12,2,0.0,78318,56736,4,нет проблемы,8,0,2026-01,21582,0.276,False,средняя,passive
10523,2026-01-20,C00965,Новосибирск,сайт,Орлова Е.И.,Электродвигатели,Электродвигатель E-55,3,0.07,303296,231426,5,нет проблемы,8,0,2026-01,71870,0.237,False,высокая,promoter
10524,2026-01-20,C00412,Новосибирск,повторная продажа,Громов А.Н.,Насосы,Насос Н-45,2,0.07,140119,104907,2,доставка,23,0,2026-01,35212,0.251,True,низкая,detractor
10525,2026-01-20,C00820,Москва,сайт,Федорова М.А.,Компрессоры,Компрессор А-120,1,0.1,135464,97217,2,срок поставки,12,1,2026-01,38247,0.282,True,низкая,detractor
10526,2026-01-20,C01068,Москва,почта,Сидорова Н.К.,Насосы,Насос Н-45,1,0.03,73717,56709,4,нет проблемы,20,0,2026-01,17008,0.231,False,средняя,passive
10527,2026-01-20,C00085,Екатеринбург,повторная продажа,Иванова А.А.,Фильтры,Фильтр F-30,1,0.07,23667,16204,5,нет проблемы,5,0,2026-01,7463,0.315,False,высокая,promoter
10528,2026-01-20,C00697,Казань,телефон,Кузнецов И.В.,Клапаны,Клапан V-12,3,0.07,100901,72655,3,доставка,16,0,2026-01,28246,0.28,True,низкая,detractor
10529,2026-01-20,C02025,Санкт-Петербург,телефон,Волкова Н.П.,Компрессоры,Компрессор А-120,3,0.07,425732,306402,5,срок поставки,18,0,2026-01,119330,0.28,True,высокая,promoter
10530,2026-01-20,C01018,Казань,повторная продажа,Морозов Д.А.,Компрессоры,Компрессор А-120,4,0.05,570986,402241,5,доставка,21,0,2026-01,168745,0.296,True,высокая,promoter
10531,2026-01-20,C00241,Москва,телефон,Иванова А.А.,Редукторы,Редуктор R-8,1,0.05,93011,72072,2,документы,17,1,2026-01,20939,0.225,True,низкая,detractor
10532,2026-01-20,C00169,Новосибирск,сайт,Кузнецов И.В.,Насосы,Насос Н-45,4,0.1,267891,207747,1,цена,31,1,2026-01,60144,0.225,True,низкая,detractor
10533,2026-01-20,C00181,Санкт-Петербург,сайт,Сидорова Н.К.,Компрессоры,Компрессор А-120,1,0.07,126908,90214,5,нет проблемы,11,0,2026-01,36694,0.289,False,высокая,promoter
10534,2026-01-20,C01283,Москва,повторная продажа,Волкова Н.П.,Редукторы,Редуктор R-8,1,0.07,81690,65257,5,нет проблемы,6,0,2026-01,16433,0.201,False,высокая,promoter
10535,2026-01-20,C00224,Новосибирск,сайт,Ким В.В.,Контроллеры,Контроллер C-9,2,0.03,125266,85324,4,нет проблемы,10,0,2026-01,39942,0.319,False,средняя,passive
10536,2026-01-20,C00607,Москва,почта,Петров М.С.,Компрессоры,Компрессор А-120,1,0.0,156488,116013,3,цена,22,0,2026-01,40475,0.259,True,низкая,detractor
10537,2026-01-20,C00017,Москва,сайт,Егорова Т.С.,Датчики,Датчик D-17,3,0.1,52527,33783,5,нет проблемы,23,0,2026-01,18744,0.357,False,высокая,promoter
